participant;IP;task;SS;SL;SP;DS;DL;DP;taskname
59;24.2.193.183;SPDL;0;0;0;0;1;0;SA6
59;24.2.193.183;SPDL;0;0;0;0;1;0;SA6_Rep2
59;24.2.193.183;SPDL;0;0;0;0;1;0;SA6_Rep3
59;24.2.193.183;SLSS;1;0;0;0;0;0;SA7
59;24.2.193.183;SLSS;1;0;0;0;0;0;SA7_Rep2
59;24.2.193.183;SLSS;1;0;0;0;0;0;SA7_Rep3
59;24.2.193.183;SPSL;0;1;0;0;0;0;SA8
59;24.2.193.183;SPSL;0;1;0;0;0;0;SA8_Rep2
59;24.2.193.183;SPSL;0;1;0;0;0;0;SA8_Rep3
59;24.2.193.183;SPDS;0;0;0;1;0;0;SA9
59;24.2.193.183;SPDS;0;0;0;1;0;0;SA9_Rep2
59;24.2.193.183;SPDS;0;0;0;1;0;0;SA9_Rep3
59;24.2.193.183;SSSP;1;0;0;0;0;0;SA10
59;24.2.193.183;SSSP;1;0;0;0;0;0;SA10_Rep2
59;24.2.193.183;SSSP;1;0;0;0;0;0;SA10_Rep3
59;24.2.193.183;SLDS;0;0;0;1;0;0;SA11
59;24.2.193.183;SLDS;0;0;0;1;0;0;SA11_Rep2
59;24.2.193.183;SLDS;0;0;0;1;0;0;SA11_Rep3
59;24.2.193.183;DPDS;0;0;0;1;0;0;SA12
59;24.2.193.183;DPDS;0;0;0;1;0;0;SA12_Rep2
59;24.2.193.183;DPDS;0;0;0;1;0;0;SA12_Rep3
59;24.2.193.183;DLDS;0;0;0;1;0;0;SA13
59;24.2.193.183;DLDS;0;0;0;1;0;0;SA13_Rep2
59;24.2.193.183;DLDS;0;0;0;1;0;0;SA13_Rep3
60;24.180.248.178;DPDL;0;0;0;0;1;0;SA2
60;24.180.248.178;DPDL;0;0;0;0;0;1;SA2_Rep2
60;24.180.248.178;DPDL;0;0;0;0;1;0;SA2_Rep3
60;24.180.248.178;SSDL;1;0;0;0;0;0;SA3
60;24.180.248.178;SSDL;1;0;0;0;0;0;SA3_Rep2
60;24.180.248.178;SSDL;1;0;0;0;0;0;SA3_Rep3
60;24.180.248.178;SSDP;1;0;0;0;0;0;SA4
60;24.180.248.178;SSDP;1;0;0;0;0;0;SA4_Rep2
60;24.180.248.178;SSDP;1;0;0;0;0;0;SA4_Rep3
60;24.180.248.178;SLDP;0;1;0;0;0;0;SA5
60;24.180.248.178;SLDP;0;1;0;0;0;0;SA5_Rep2
60;24.180.248.178;SLDP;0;1;0;0;0;0;SA5_Rep3
60;24.180.248.178;SPDL;0;0;0;0;1;0;SA6
60;24.180.248.178;SPDL;0;0;0;0;1;0;SA6_Rep2
60;24.180.248.178;SPDL;0;0;0;0;1;0;SA6_Rep3
60;24.180.248.178;SLSS;0;1;0;0;0;0;SA7
60;24.180.248.178;SLSS;0;1;0;0;0;0;SA7_Rep2
60;24.180.248.178;SLSS;0;1;0;0;0;0;SA7_Rep3
60;24.180.248.178;SPSL;0;1;0;0;0;0;SA8
60;24.180.248.178;SPSL;0;1;0;0;0;0;SA8_Rep2
60;24.180.248.178;SPSL;0;1;0;0;0;0;SA8_Rep3
60;24.180.248.178;SPDS;0;0;1;0;0;0;SA9
60;24.180.248.178;SPDS;0;0;0;1;0;0;SA9_Rep2
60;24.180.248.178;SPDS;0;0;1;0;0;0;SA9_Rep3
60;24.180.248.178;SSSP;1;0;0;0;0;0;SA10
60;24.180.248.178;SSSP;0;0;1;0;0;0;SA10_Rep2
60;24.180.248.178;SSSP;1;0;0;0;0;0;SA10_Rep3
60;24.180.248.178;SLDS;0;1;0;0;0;0;SA11
60;24.180.248.178;SLDS;0;1;0;0;0;0;SA11_Rep2
60;24.180.248.178;SLDS;0;1;0;0;0;0;SA11_Rep3
60;24.180.248.178;DPDS;0;0;0;0;0;1;SA12
60;24.180.248.178;DPDS;0;0;0;1;0;0;SA12_Rep2
60;24.180.248.178;DPDS;0;0;0;1;0;0;SA12_Rep3
60;24.180.248.178;DLDS;0;0;0;1;0;0;SA13
60;24.180.248.178;DLDS;0;0;0;0;1;0;SA13_Rep2
60;24.180.248.178;DLDS;0;0;0;1;0;0;SA13_Rep3
61;76.205.164.120;DPDL;0;0;0;0;0;1;SA2
61;76.205.164.120;DPDL;0;0;0;0;0;1;SA2_Rep2
61;76.205.164.120;DPDL;0;0;0;0;0;1;SA2_Rep3
61;76.205.164.120;SSDL;1;0;0;0;0;0;SA3
61;76.205.164.120;SSDL;1;0;0;0;0;0;SA3_Rep2
61;76.205.164.120;SSDL;0;0;0;0;1;0;SA3_Rep3
61;76.205.164.120;SSDP;0;0;0;0;0;1;SA4
61;76.205.164.120;SSDP;0;0;0;0;0;1;SA4_Rep2
61;76.205.164.120;SSDP;0;0;0;0;0;1;SA4_Rep3
61;76.205.164.120;SLDP;0;0;0;0;0;1;SA5
61;76.205.164.120;SLDP;0;0;0;0;0;1;SA5_Rep2
61;76.205.164.120;SLDP;0;0;0;0;0;1;SA5_Rep3
61;76.205.164.120;SPDL;0;0;0;0;1;0;SA6
61;76.205.164.120;SPDL;0;0;1;0;0;0;SA6_Rep2
61;76.205.164.120;SPDL;0;0;0;0;1;0;SA6_Rep3
61;76.205.164.120;SLSS;1;0;0;0;0;0;SA7
61;76.205.164.120;SLSS;1;0;0;0;0;0;SA7_Rep2
61;76.205.164.120;SLSS;1;0;0;0;0;0;SA7_Rep3
61;76.205.164.120;SPSL;0;0;1;0;0;0;SA8
61;76.205.164.120;SPSL;0;0;1;0;0;0;SA8_Rep2
61;76.205.164.120;SPSL;0;0;0;0;0;0;SA8_Rep3
61;76.205.164.120;SPDS;0;0;0;1;0;0;SA9
61;76.205.164.120;SPDS;0;0;0;1;0;0;SA9_Rep2
61;76.205.164.120;SPDS;0;0;0;1;0;0;SA9_Rep3
61;76.205.164.120;SSSP;0;0;1;0;0;0;SA10
61;76.205.164.120;SSSP;0;0;1;0;0;0;SA10_Rep2
61;76.205.164.120;SSSP;0;0;1;0;0;0;SA10_Rep3
61;76.205.164.120;SLDS;0;0;0;1;0;0;SA11
61;76.205.164.120;SLDS;0;0;0;1;0;0;SA11_Rep2
61;76.205.164.120;SLDS;0;0;0;1;0;0;SA11_Rep3
61;76.205.164.120;DPDS;0;0;0;0;0;1;SA12
61;76.205.164.120;DPDS;0;0;0;0;0;1;SA12_Rep2
61;76.205.164.120;DPDS;0;0;0;0;0;1;SA12_Rep3
61;76.205.164.120;DLDS;0;0;0;1;0;0;SA13
61;76.205.164.120;DLDS;0;0;0;1;0;0;SA13_Rep2
61;76.205.164.120;DLDS;0;0;0;0;1;0;SA13_Rep3
62;66.87.91.61;DPDL;0;0;0;0;0;1;SA2
62;66.87.91.61;DPDL;0;0;0;0;0;1;SA2_Rep2
62;66.87.91.61;DPDL;0;0;0;0;0;1;SA2_Rep3
62;66.87.91.61;SSDL;1;0;0;0;0;0;SA3
62;66.87.91.61;SSDL;1;0;0;0;0;0;SA3_Rep2
62;66.87.91.61;SSDL;0;0;0;0;1;0;SA3_Rep3
62;66.87.91.61;SSDP;1;0;0;0;0;0;SA4
62;66.87.91.61;SSDP;0;0;0;0;0;1;SA4_Rep2
62;66.87.91.61;SSDP;0;0;0;0;0;1;SA4_Rep3
62;66.87.91.61;SLDP;0;0;0;0;0;1;SA5
62;66.87.91.61;SLDP;0;1;0;0;0;0;SA5_Rep2
62;66.87.91.61;SLDP;0;0;0;0;0;1;SA5_Rep3
62;66.87.91.61;SPDL;0;0;1;0;0;0;SA6
62;66.87.91.61;SPDL;0;0;1;0;0;0;SA6_Rep2
62;66.87.91.61;SPDL;0;0;1;0;0;0;SA6_Rep3
62;66.87.91.61;SLSS;1;0;0;0;0;0;SA7
62;66.87.91.61;SLSS;1;0;0;0;0;0;SA7_Rep2
62;66.87.91.61;SLSS;1;0;0;0;0;0;SA7_Rep3
62;66.87.91.61;SPSL;0;0;1;0;0;0;SA8
62;66.87.91.61;SPSL;0;0;1;0;0;0;SA8_Rep2
62;66.87.91.61;SPSL;0;0;1;0;0;0;SA8_Rep3
62;66.87.91.61;SPDS;0;0;0;1;0;0;SA9
62;66.87.91.61;SPDS;0;0;0;1;0;0;SA9_Rep2
62;66.87.91.61;SPDS;0;0;0;1;0;0;SA9_Rep3
62;66.87.91.61;SSSP;0;0;1;0;0;0;SA10
62;66.87.91.61;SSSP;0;0;1;0;0;0;SA10_Rep2
62;66.87.91.61;SSSP;0;0;1;0;0;0;SA10_Rep3
62;66.87.91.61;SLDS;0;0;0;1;0;0;SA11
62;66.87.91.61;SLDS;0;0;0;1;0;0;SA11_Rep2
62;66.87.91.61;SLDS;0;0;0;1;0;0;SA11_Rep3
62;66.87.91.61;DPDS;0;0;0;1;0;0;SA12
62;66.87.91.61;DPDS;0;0;0;1;0;0;SA12_Rep2
62;66.87.91.61;DPDS;0;0;0;1;0;0;SA12_Rep3
62;66.87.91.61;DLDS;0;0;0;1;0;0;SA13
62;66.87.91.61;DLDS;0;0;0;1;0;0;SA13_Rep2
62;66.87.91.61;DLDS;0;0;0;1;0;0;SA13_Rep3
63;189.199.208.50;DPDL;0;0;0;0;0;1;SA2
63;189.199.208.50;DPDL;0;0;0;0;0;1;SA2_Rep2
63;189.199.208.50;DPDL;0;0;0;0;0;1;SA2_Rep3
63;189.199.208.50;SSDL;1;0;0;0;0;0;SA3
63;189.199.208.50;SSDL;0;0;0;0;1;0;SA3_Rep2
63;189.199.208.50;SSDL;0;0;0;0;1;0;SA3_Rep3
63;189.199.208.50;SSDP;0;0;0;0;0;1;SA4
63;189.199.208.50;SSDP;0;0;0;0;0;1;SA4_Rep2
63;189.199.208.50;SSDP;0;0;0;0;0;1;SA4_Rep3
63;189.199.208.50;SLDP;0;0;0;0;0;1;SA5
63;189.199.208.50;SLDP;0;0;0;0;0;1;SA5_Rep2
63;189.199.208.50;SLDP;0;1;0;0;0;0;SA5_Rep3
63;189.199.208.50;SPDL;0;0;0;0;1;0;SA6
63;189.199.208.50;SPDL;0;0;1;0;0;0;SA6_Rep2
63;189.199.208.50;SPDL;0;0;1;0;0;0;SA6_Rep3
63;189.199.208.50;SLSS;1;0;0;0;0;0;SA7
63;189.199.208.50;SLSS;1;0;0;0;0;0;SA7_Rep2
63;189.199.208.50;SLSS;1;0;0;0;0;0;SA7_Rep3
63;189.199.208.50;SPSL;0;0;1;0;0;0;SA8
63;189.199.208.50;SPSL;0;0;1;0;0;0;SA8_Rep2
63;189.199.208.50;SPSL;0;0;1;0;0;0;SA8_Rep3
63;189.199.208.50;SPDS;0;0;0;1;0;0;SA9
63;189.199.208.50;SPDS;0;0;0;1;0;0;SA9_Rep2
63;189.199.208.50;SPDS;0;0;0;1;0;0;SA9_Rep3
63;189.199.208.50;SSSP;0;0;1;0;0;0;SA10
63;189.199.208.50;SSSP;0;0;1;0;0;0;SA10_Rep2
63;189.199.208.50;SSSP;0;0;1;0;0;0;SA10_Rep3
63;189.199.208.50;SLDS;0;0;0;1;0;0;SA11
63;189.199.208.50;SLDS;0;0;0;1;0;0;SA11_Rep2
63;189.199.208.50;SLDS;0;0;0;1;0;0;SA11_Rep3
63;189.199.208.50;DPDS;0;0;0;0;0;1;SA12
63;189.199.208.50;DPDS;0;0;0;0;0;1;SA12_Rep2
63;189.199.208.50;DPDS;0;0;0;0;0;1;SA12_Rep3
63;189.199.208.50;DLDS;0;0;0;1;0;0;SA13
63;189.199.208.50;DLDS;0;0;0;1;0;0;SA13_Rep2
63;189.199.208.50;DLDS;0;0;0;1;0;0;SA13_Rep3
64;76.106.244.157;DPDL;0;0;0;0;0;1;SA2
64;76.106.244.157;DPDL;0;0;0;0;0;1;SA2_Rep2
64;76.106.244.157;DPDL;0;0;0;0;0;1;SA2_Rep3
64;76.106.244.157;SSDL;1;0;0;0;0;0;SA3
64;76.106.244.157;SSDL;1;0;0;0;0;0;SA3_Rep2
64;76.106.244.157;SSDL;0;0;0;0;1;0;SA3_Rep3
64;76.106.244.157;SSDP;0;0;0;0;0;1;SA4
64;76.106.244.157;SSDP;0;0;0;0;0;1;SA4_Rep2
64;76.106.244.157;SSDP;0;0;0;0;0;1;SA4_Rep3
64;76.106.244.157;SLDP;0;0;0;0;0;1;SA5
64;76.106.244.157;SLDP;0;0;0;0;0;1;SA5_Rep2
64;76.106.244.157;SLDP;0;0;0;0;0;1;SA5_Rep3
64;76.106.244.157;SPDL;0;0;0;0;1;0;SA6
64;76.106.244.157;SPDL;0;0;0;0;1;0;SA6_Rep2
64;76.106.244.157;SPDL;0;0;0;0;1;0;SA6_Rep3
64;76.106.244.157;SLSS;0;1;0;0;0;0;SA7
64;76.106.244.157;SLSS;1;0;0;0;0;0;SA7_Rep2
64;76.106.244.157;SLSS;1;0;0;0;0;0;SA7_Rep3
64;76.106.244.157;SPSL;0;1;0;0;0;0;SA8
64;76.106.244.157;SPSL;0;1;0;0;0;0;SA8_Rep2
64;76.106.244.157;SPSL;0;1;0;0;0;0;SA8_Rep3
64;76.106.244.157;SPDS;0;0;0;1;0;0;SA9
64;76.106.244.157;SPDS;0;0;0;1;0;0;SA9_Rep2
64;76.106.244.157;SPDS;0;0;0;1;0;0;SA9_Rep3
64;76.106.244.157;SSSP;1;0;0;0;0;0;SA10
64;76.106.244.157;SSSP;1;0;0;0;0;0;SA10_Rep2
64;76.106.244.157;SSSP;1;0;0;0;0;0;SA10_Rep3
64;76.106.244.157;SLDS;0;0;0;1;0;0;SA11
64;76.106.244.157;SLDS;0;0;0;1;0;0;SA11_Rep2
64;76.106.244.157;SLDS;0;0;0;1;0;0;SA11_Rep3
64;76.106.244.157;DPDS;0;0;0;0;0;1;SA12
64;76.106.244.157;DPDS;0;0;0;0;0;1;SA12_Rep2
64;76.106.244.157;DPDS;0;0;0;0;0;1;SA12_Rep3
64;76.106.244.157;DLDS;0;0;0;1;0;0;SA13
64;76.106.244.157;DLDS;0;0;0;1;0;0;SA13_Rep2
64;76.106.244.157;DLDS;0;0;0;1;0;0;SA13_Rep3
65;73.222.240.248;DPDL;0;0;0;0;1;0;SA2
65;73.222.240.248;DPDL;0;0;0;0;0;1;SA2_Rep2
65;73.222.240.248;DPDL;0;0;0;0;0;1;SA2_Rep3
65;73.222.240.248;SSDL;0;0;0;0;1;0;SA3
65;73.222.240.248;SSDL;0;0;0;0;1;0;SA3_Rep2
65;73.222.240.248;SSDL;0;0;0;0;1;0;SA3_Rep3
65;73.222.240.248;SSDP;0;0;0;0;0;1;SA4
65;73.222.240.248;SSDP;0;0;0;0;0;1;SA4_Rep2
65;73.222.240.248;SSDP;0;0;0;0;0;1;SA4_Rep3
65;73.222.240.248;SLDP;0;0;0;0;0;1;SA5
65;73.222.240.248;SLDP;0;1;0;0;0;0;SA5_Rep2
65;73.222.240.248;SLDP;0;0;0;0;0;1;SA5_Rep3
65;73.222.240.248;SPDL;0;0;0;0;1;0;SA6
65;73.222.240.248;SPDL;0;0;0;0;1;0;SA6_Rep2
65;73.222.240.248;SPDL;0;0;0;0;1;0;SA6_Rep3
65;73.222.240.248;SLSS;0;1;0;0;0;0;SA7
65;73.222.240.248;SLSS;0;1;0;0;0;0;SA7_Rep2
65;73.222.240.248;SLSS;0;1;0;0;0;0;SA7_Rep3
65;73.222.240.248;SPSL;0;1;0;0;0;0;SA8
65;73.222.240.248;SPSL;0;1;0;0;0;0;SA8_Rep2
65;73.222.240.248;SPSL;0;1;0;0;0;0;SA8_Rep3
65;73.222.240.248;SPDS;0;0;0;1;0;0;SA9
65;73.222.240.248;SPDS;0;0;0;1;0;0;SA9_Rep2
65;73.222.240.248;SPDS;0;0;0;1;0;0;SA9_Rep3
65;73.222.240.248;SSSP;1;0;0;0;0;0;SA10
65;73.222.240.248;SSSP;1;0;0;0;0;0;SA10_Rep2
65;73.222.240.248;SSSP;1;0;0;0;0;0;SA10_Rep3
65;73.222.240.248;SLDS;0;0;0;1;0;0;SA11
65;73.222.240.248;SLDS;0;1;0;0;0;0;SA11_Rep2
65;73.222.240.248;SLDS;0;0;0;1;0;0;SA11_Rep3
65;73.222.240.248;DPDS;0;0;0;0;0;1;SA12
65;73.222.240.248;DPDS;0;0;0;1;0;0;SA12_Rep2
65;73.222.240.248;DPDS;0;0;0;1;0;0;SA12_Rep3
65;73.222.240.248;DLDS;0;0;0;1;0;0;SA13
65;73.222.240.248;DLDS;0;0;0;1;0;0;SA13_Rep2
65;73.222.240.248;DLDS;0;0;0;1;0;0;SA13_Rep3
66;74.84.127.14;DPDL;0;0;0;0;0;1;SA2
66;74.84.127.14;DPDL;0;0;0;0;0;1;SA2_Rep2
66;74.84.127.14;DPDL;0;0;0;0;0;1;SA2_Rep3
66;74.84.127.14;SSDL;1;0;0;0;0;0;SA3
66;74.84.127.14;SSDL;0;0;0;0;1;0;SA3_Rep2
66;74.84.127.14;SSDL;0;0;0;0;1;0;SA3_Rep3
66;74.84.127.14;SSDP;0;0;0;0;0;1;SA4
66;74.84.127.14;SSDP;0;0;0;0;0;1;SA4_Rep2
66;74.84.127.14;SSDP;0;0;0;0;0;1;SA4_Rep3
66;74.84.127.14;SLDP;0;0;0;0;0;1;SA5
66;74.84.127.14;SLDP;0;0;0;0;0;1;SA5_Rep2
66;74.84.127.14;SLDP;0;0;0;0;0;1;SA5_Rep3
66;74.84.127.14;SPDL;0;0;0;0;1;0;SA6
66;74.84.127.14;SPDL;0;0;0;0;1;0;SA6_Rep2
66;74.84.127.14;SPDL;0;0;0;0;1;0;SA6_Rep3
66;74.84.127.14;SLSS;0;1;0;0;0;0;SA7
66;74.84.127.14;SLSS;0;1;0;0;0;0;SA7_Rep2
66;74.84.127.14;SLSS;0;1;0;0;0;0;SA7_Rep3
66;74.84.127.14;SPSL;0;0;1;0;0;0;SA8
66;74.84.127.14;SPSL;0;0;1;0;0;0;SA8_Rep2
66;74.84.127.14;SPSL;0;0;1;0;0;0;SA8_Rep3
66;74.84.127.14;SPDS;0;0;0;1;0;0;SA9
66;74.84.127.14;SPDS;0;0;0;1;0;0;SA9_Rep2
66;74.84.127.14;SPDS;0;0;0;1;0;0;SA9_Rep3
66;74.84.127.14;SSSP;0;0;1;0;0;0;SA10
66;74.84.127.14;SSSP;0;0;1;0;0;0;SA10_Rep2
66;74.84.127.14;SSSP;0;0;1;0;0;0;SA10_Rep3
66;74.84.127.14;SLDS;0;0;0;1;0;0;SA11
66;74.84.127.14;SLDS;0;0;0;1;0;0;SA11_Rep2
66;74.84.127.14;SLDS;0;0;0;1;0;0;SA11_Rep3
66;74.84.127.14;DPDS;0;0;0;0;0;1;SA12
66;74.84.127.14;DPDS;0;0;0;0;0;1;SA12_Rep2
66;74.84.127.14;DPDS;0;0;0;0;0;1;SA12_Rep3
66;74.84.127.14;DLDS;0;0;0;1;0;0;SA13
66;74.84.127.14;DLDS;0;0;0;1;0;0;SA13_Rep2
66;74.84.127.14;DLDS;0;0;0;1;0;0;SA13_Rep3
67;67.172.251.108;DPDL;0;0;0;0;1;0;SA2
67;67.172.251.108;DPDL;0;0;0;0;1;0;SA2_Rep2
67;67.172.251.108;DPDL;0;0;0;0;0;1;SA2_Rep3
67;67.172.251.108;SSDL;0;0;0;0;1;0;SA3
67;67.172.251.108;SSDL;0;0;0;0;1;0;SA3_Rep2
67;67.172.251.108;SSDL;0;0;0;0;1;0;SA3_Rep3
67;67.172.251.108;SSDP;0;0;0;0;0;1;SA4
67;67.172.251.108;SSDP;0;0;0;0;0;1;SA4_Rep2
67;67.172.251.108;SSDP;1;0;0;0;0;0;SA4_Rep3
67;67.172.251.108;SLDP;0;0;0;0;0;1;SA5
67;67.172.251.108;SLDP;0;0;0;0;0;1;SA5_Rep2
67;67.172.251.108;SLDP;0;0;0;0;0;1;SA5_Rep3
67;67.172.251.108;SPDL;0;0;0;0;1;0;SA6
67;67.172.251.108;SPDL;0;0;0;0;1;0;SA6_Rep2
67;67.172.251.108;SPDL;0;0;1;0;0;0;SA6_Rep3
67;67.172.251.108;SLSS;0;1;0;0;0;0;SA7
67;67.172.251.108;SLSS;0;1;0;0;0;0;SA7_Rep2
67;67.172.251.108;SLSS;1;0;0;0;0;0;SA7_Rep3
67;67.172.251.108;SPSL;0;0;1;0;0;0;SA8
67;67.172.251.108;SPSL;0;1;0;0;0;0;SA8_Rep2
67;67.172.251.108;SPSL;0;1;0;0;0;0;SA8_Rep3
67;67.172.251.108;SPDS;0;0;0;1;0;0;SA9
67;67.172.251.108;SPDS;0;0;0;1;0;0;SA9_Rep2
67;67.172.251.108;SPDS;0;0;0;1;0;0;SA9_Rep3
67;67.172.251.108;SSSP;1;0;0;0;0;0;SA10
67;67.172.251.108;SSSP;1;0;0;0;0;0;SA10_Rep2
67;67.172.251.108;SSSP;1;0;0;0;0;0;SA10_Rep3
67;67.172.251.108;SLDS;0;0;0;1;0;0;SA11
67;67.172.251.108;SLDS;0;0;0;1;0;0;SA11_Rep2
67;67.172.251.108;SLDS;0;0;0;1;0;0;SA11_Rep3
67;67.172.251.108;DPDS;0;0;0;1;0;0;SA12
67;67.172.251.108;DPDS;0;0;0;0;0;1;SA12_Rep2
67;67.172.251.108;DPDS;0;0;0;0;0;1;SA12_Rep3
67;67.172.251.108;DLDS;0;0;0;1;0;0;SA13
67;67.172.251.108;DLDS;0;0;0;1;0;0;SA13_Rep2
67;67.172.251.108;DLDS;0;0;0;1;0;0;SA13_Rep3
68;68.97.166.204;DPDL;0;0;0;0;0;1;SA2
68;68.97.166.204;DPDL;0;0;0;0;0;1;SA2_Rep2
68;68.97.166.204;DPDL;0;0;0;0;0;1;SA2_Rep3
68;68.97.166.204;SSDL;1;0;0;0;0;0;SA3
68;68.97.166.204;SSDL;0;0;0;0;1;0;SA3_Rep2
68;68.97.166.204;SSDL;0;0;0;0;1;0;SA3_Rep3
68;68.97.166.204;SSDP;0;0;0;0;0;1;SA4
68;68.97.166.204;SSDP;0;0;0;0;0;1;SA4_Rep2
68;68.97.166.204;SSDP;0;0;0;0;0;1;SA4_Rep3
68;68.97.166.204;SLDP;0;0;0;0;0;1;SA5
68;68.97.166.204;SLDP;0;0;0;0;0;1;SA5_Rep2
68;68.97.166.204;SLDP;0;0;0;0;0;1;SA5_Rep3
68;68.97.166.204;SPDL;0;0;0;0;1;0;SA6
68;68.97.166.204;SPDL;0;0;0;0;1;0;SA6_Rep2
68;68.97.166.204;SPDL;0;0;0;0;1;0;SA6_Rep3
68;68.97.166.204;SLSS;1;0;0;0;0;0;SA7
68;68.97.166.204;SLSS;1;0;0;0;0;0;SA7_Rep2
68;68.97.166.204;SLSS;0;1;0;0;0;0;SA7_Rep3
68;68.97.166.204;SPSL;0;1;0;0;0;0;SA8
68;68.97.166.204;SPSL;0;1;0;0;0;0;SA8_Rep2
68;68.97.166.204;SPSL;0;1;0;0;0;0;SA8_Rep3
68;68.97.166.204;SPDS;0;0;0;1;0;0;SA9
68;68.97.166.204;SPDS;0;0;0;1;0;0;SA9_Rep2
68;68.97.166.204;SPDS;0;0;0;1;0;0;SA9_Rep3
68;68.97.166.204;SSSP;1;0;0;0;0;0;SA10
68;68.97.166.204;SSSP;1;0;0;0;0;0;SA10_Rep2
68;68.97.166.204;SSSP;1;0;0;0;0;0;SA10_Rep3
68;68.97.166.204;SLDS;0;0;0;1;0;0;SA11
68;68.97.166.204;SLDS;0;1;0;0;0;0;SA11_Rep2
68;68.97.166.204;SLDS;0;1;0;0;0;0;SA11_Rep3
68;68.97.166.204;DPDS;0;0;0;0;0;1;SA12
68;68.97.166.204;DPDS;0;0;0;0;0;1;SA12_Rep2
68;68.97.166.204;DPDS;0;0;0;0;0;1;SA12_Rep3
68;68.97.166.204;DLDS;0;0;0;1;0;0;SA13
68;68.97.166.204;DLDS;0;0;0;0;1;0;SA13_Rep2
68;68.97.166.204;DLDS;0;0;0;1;0;0;SA13_Rep3
69;72.10.90.71;DPDL;0;0;0;0;0;1;SA2
69;72.10.90.71;DPDL;0;0;0;0;0;1;SA2_Rep2
69;72.10.90.71;DPDL;0;0;0;0;0;1;SA2_Rep3
69;72.10.90.71;SSDL;0;0;0;0;1;0;SA3
69;72.10.90.71;SSDL;0;0;0;0;1;0;SA3_Rep2
69;72.10.90.71;SSDL;0;0;0;0;1;0;SA3_Rep3
69;72.10.90.71;SSDP;0;0;0;0;0;1;SA4
69;72.10.90.71;SSDP;0;0;0;0;0;1;SA4_Rep2
69;72.10.90.71;SSDP;0;0;0;0;0;1;SA4_Rep3
69;72.10.90.71;SLDP;0;0;0;0;0;0;SA5
69;72.10.90.71;SLDP;0;0;0;0;0;0;SA5_Rep2
69;72.10.90.71;SLDP;0;0;0;0;0;1;SA5_Rep3
69;72.10.90.71;SPDL;0;0;1;0;0;0;SA6
69;72.10.90.71;SPDL;0;0;1;0;0;0;SA6_Rep2
69;72.10.90.71;SPDL;0;0;1;0;0;0;SA6_Rep3
69;72.10.90.71;SLSS;0;1;0;0;0;0;SA7
69;72.10.90.71;SLSS;0;1;0;0;0;0;SA7_Rep2
69;72.10.90.71;SLSS;1;0;0;0;0;0;SA7_Rep3
69;72.10.90.71;SPSL;0;0;1;0;0;0;SA8
69;72.10.90.71;SPSL;0;0;1;0;0;0;SA8_Rep2
69;72.10.90.71;SPSL;0;0;1;0;0;0;SA8_Rep3
69;72.10.90.71;SPDS;0;0;0;1;0;0;SA9
69;72.10.90.71;SPDS;0;0;0;1;0;0;SA9_Rep2
69;72.10.90.71;SPDS;0;0;0;1;0;0;SA9_Rep3
69;72.10.90.71;SSSP;0;0;1;0;0;0;SA10
69;72.10.90.71;SSSP;0;0;1;0;0;0;SA10_Rep2
69;72.10.90.71;SSSP;0;0;1;0;0;0;SA10_Rep3
69;72.10.90.71;SLDS;0;0;0;1;0;0;SA11
69;72.10.90.71;SLDS;0;0;0;1;0;0;SA11_Rep2
69;72.10.90.71;SLDS;0;0;0;1;0;0;SA11_Rep3
69;72.10.90.71;DPDS;0;0;0;0;0;1;SA12
69;72.10.90.71;DPDS;0;0;0;1;0;0;SA12_Rep2
69;72.10.90.71;DPDS;0;0;0;0;0;1;SA12_Rep3
69;72.10.90.71;DLDS;0;0;0;1;0;0;SA13
69;72.10.90.71;DLDS;0;0;0;1;0;0;SA13_Rep2
69;72.10.90.71;DLDS;0;0;0;1;0;0;SA13_Rep3
70;172.56.10.146;DPDL;0;0;0;0;0;1;SA2
70;172.56.10.146;DPDL;0;0;0;0;1;0;SA2_Rep2
70;172.56.10.146;DPDL;0;0;0;0;0;1;SA2_Rep3
70;172.56.10.146;SSDL;1;0;0;0;0;0;SA3
70;172.56.10.146;SSDL;1;0;0;0;0;0;SA3_Rep2
70;172.56.10.146;SSDL;0;0;0;0;1;0;SA3_Rep3
70;172.56.10.146;SSDP;1;0;0;0;0;0;SA4
70;172.56.10.146;SSDP;0;0;0;0;0;1;SA4_Rep2
70;172.56.10.146;SSDP;0;0;0;0;0;1;SA4_Rep3
70;172.56.10.146;SLDP;0;0;0;0;0;1;SA5
70;172.56.10.146;SLDP;0;0;0;0;0;1;SA5_Rep2
70;172.56.10.146;SLDP;0;0;0;0;0;1;SA5_Rep3
70;172.56.10.146;SPDL;0;0;1;0;0;0;SA6
70;172.56.10.146;SPDL;0;0;1;0;0;0;SA6_Rep2
70;172.56.10.146;SPDL;0;0;1;0;0;0;SA6_Rep3
70;172.56.10.146;SLSS;1;0;0;0;0;0;SA7
70;172.56.10.146;SLSS;1;0;0;0;0;0;SA7_Rep2
70;172.56.10.146;SLSS;0;1;0;0;0;0;SA7_Rep3
70;172.56.10.146;SPSL;0;0;1;0;0;0;SA8
70;172.56.10.146;SPSL;0;0;1;0;0;0;SA8_Rep2
70;172.56.10.146;SPSL;0;1;0;0;0;0;SA8_Rep3
70;172.56.10.146;SPDS;0;0;1;0;0;0;SA9
